t,x,y,z
14.68,15.841004,1.683289,0.056179
14.7,15.856214,1.682315,0.057757
14.72,15.856674,1.682262,0.06428
14.74,15.856649,1.682513,0.058458
14.76,15.85662,1.682909,0.055247
14.78,15.870852,1.683004,0.04868
14.8,15.870797,1.683078,0.045799
14.82,15.870947,1.683239,0.04257
14.84,15.870748,1.683451,0.039693
14.86,15.870747,1.687806,0.041459
14.88,15.870751,1.6877,0.032693
14.9,15.870702,1.687867,0.039206
14.92,15.8582,1.715748,0.026427
14.94,15.857377,1.714942,0.031865
14.96,15.857398,1.714865,0.02737
14.98,15.857491,1.715131,0.024963
15.0,15.867249,1.71423,0.022285
