t,range
307.58,0.6962420344352722
307.6,0.6925113201141357
307.62,0.6973947286605835
307.64,0.6997818946838379
307.66,0.7033532857894897
307.68,0.7101883292198181
307.7,0.7096261382102966
307.72,0.7161442637443542
307.74,0.7233792543411255
307.76,0.7201215028762817
307.78,0.7203924655914307
307.8,0.7217634320259094
307.82,0.7222050428390503
307.84,0.7243965268135071
307.86,0.7288572192192078
307.88,0.7310152053833008
307.9,0.7375431060791016
307.92,0.7449135780334473
307.94,0.7414679527282715
307.96,0.755456268787384
307.98,0.7424361109733582
308.0,0.742682158946991
308.02,0.7610523104667664
308.04,0.7571731805801392
308.06,0.7627699375152588
308.08,0.7681025266647339
308.1,0.7750728726387024
308.12,0.7709583044052124
308.14,0.7793911695480347
308.16,0.7838115692138672
308.18,0.7770785689353943
308.2,0.7833642959594727
308.22,0.7864351272583008
308.24,0.7897979021072388
308.26,0.7884353399276733
308.28,0.7972007393836975
308.3,0.7928221225738525
308.32,0.7965378761291504
308.34,0.8060359954833984
308.36,0.8026627898216248
308.38,0.8084775805473328
308.4,0.8080877065658569
308.42,0.8041629195213318
308.44,0.8245276212692261
308.46,0.8225780129432678
308.48,0.8209198713302612
308.5,0.8333778381347656
308.52,0.8262097835540771
308.54,0.8322390913963318
308.56,0.8356641530990601
308.58,0.8329098224639893
308.6,0.8354431986808777
308.62,0.8427838683128357
308.64,0.843031108379364
308.66,0.8435712456703186
308.68,0.8512879014015198
308.7,0.850020170211792
308.72,0.8583360314369202
308.74,0.8724197745323181
308.76,0.8573591113090515
308.78,0.8708949089050293
308.8,0.8641372919082642
308.82,0.8702654838562012
308.84,0.8739627599716187
308.86,0.8727669715881348
308.88,0.8854182958602905
308.9,0.8898870944976807
308.92,0.885686993598938
308.94,0.8827052116394043
308.96,0.8951318264007568
308.98,0.890101432800293
309.0,0.9014812707901001
309.02,0.9044054746627808
309.04,0.9029672741889954
309.06,0.902504563331604
309.08,0.902765691280365
309.1,0.9148657917976379
309.12,0.917660653591156
309.14,0.922342836856842
309.16,0.918126106262207
309.18,0.9216158390045166
309.2,0.9257316589355469
309.22,0.9282481670379639
309.24,0.9323527812957764
309.26,0.9351009130477905
309.28,0.9383289217948914
309.3,0.9390918016433716
309.32,0.9424377679824829
309.34,0.9484973549842834
309.36,0.9566353559494019
309.38,0.9528319835662842
309.4,0.9487580060958862
309.42,0.9558412432670593
309.44,0.9618151187896729
309.46,0.9612246751785278
309.48,0.9693667888641357
309.5,0.9632661938667297
309.52,0.9741690754890442
309.54,0.9787969589233398
309.56,0.982100784778595
309.58,0.9788144826889038
309.6,0.9857455492019653
309.62,0.9850021004676819
309.64,0.989050567150116
309.66,1.0005942583084106
309.68,1.0054172277450562
309.7,0.9986733198165894
309.72,1.006894826889038
309.74,1.0144819021224976
309.76,1.02143394947052
309.78,1.0201796293258667
309.8,1.0299586057662964
309.82,1.031240701675415
309.84,1.02694833278656
309.86,1.0263688564300537
309.88,1.0272629261016846
309.9,1.0235295295715332
309.92,1.021281123161316
309.94,1.0295727252960205
309.96,1.0217047929763794
309.98,1.0312230587005615
310.0,1.0219436883926392
310.02,1.0307484865188599
310.04,1.0265624523162842
310.06,1.031381368637085
310.08,1.0440171957015991
310.1,1.0376675128936768
310.12,1.031844973564148
310.14,1.0395373106002808
310.16,1.0360596179962158
310.18,1.045413613319397
310.2,1.0400546789169312
310.22,1.0320191383361816
310.24,1.042839527130127
310.26,1.0413446426391602
310.28,1.0401387214660645
310.3,1.0394132137298584
310.32,1.0529592037200928
310.34,1.0426911115646362
310.36,1.042067527770996
310.38,1.0412704944610596
310.4,1.04248046875
310.42,1.039076328277588
310.44,1.0420126914978027
310.46,1.046998143196106
310.48,1.0434794425964355
310.5,1.0439120531082153
310.52,1.0392584800720215
310.54,1.0483242273330688
310.56,1.0524705648422241
310.58,1.0415586233139038
310.6,1.0367151498794556
310.62,1.036171317100525
310.64,1.0446991920471191
310.66,1.0341217517852783
310.68,1.040639042854309
310.7,1.0466567277908325
310.72,1.0502521991729736
310.74,1.054270625114441
310.76,1.0336459875106812
310.78,1.034092903137207
